genre,interpret,album,release_year,songtitle,decade
Rock,Marius Müller-Westernhagen,Lausige Zeiten ,1986,Schrei,1980
Rock,Marius Müller-Westernhagen,Lausige Zeiten ,1986,Tanz mit mir,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Narbenherz,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,"Weißt du, daß ich glücklich bin",1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Depression,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Es geht weiter,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Freiheit,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Nimm mich mit,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Lieb mich,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Hey Mama,1980
Rock,Marius Müller-Westernhagen,Westernhagen,1987,Ganz und gar,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,SeXy,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Illusion,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Weil ich Dich liebe,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Fertig,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Nur ein Traum,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Halleluja,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Der Chor der Blöden,1980
Rock,Marius Müller-Westernhagen,Halleluja,1989,Engel,1980
Rock,Marius Müller-Westernhagen,Jaja,1992,Krieg,1990
Rock,Marius Müller-Westernhagen,Jaja,1992,Wir werden gleich sein,1990
Rock,Marius Müller-Westernhagen,Jaja,1992,Charlie,1990
Rock,Marius Müller-Westernhagen,Jaja,1992,Du bist gemein,1990
Rock,Marius Müller-Westernhagen,Jaja,1992,Ich will es wissen,1990
Rock,Marius Müller-Westernhagen,Jaja,1992,Liebe,1990
Rock,Marius Müller-Westernhagen,Affentheater,2006,Es geht mir gut,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Hey Honey,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Tanz mit dem Teufel,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Die Welt ist schön,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Willenlos,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Unter meinem Fingernagel,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Superstar,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Donna,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Judaslohn,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Schweigen ist feige,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Wer hat den Käse zum Bahnhof gerollt,2000
Rock,Marius Müller-Westernhagen,Affentheater,2006,Halleluja 94,2000
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Jesus,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Lola Blue,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Supermann,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Walkman,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Hoffnung,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Alleine,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Durch Deine Liebe,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Rosamunde,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Du hast Dich nie gewehrt,1990
Rock,Marius Müller-Westernhagen,Radio Maria,1998,Wieder hier,1990
Rock,Marius Müller-Westernhagen,So weit...,2000,Du bist nicht allein,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Rosanna,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Sexy,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Mit 18,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Willenlos,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Es geht mir gut,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Freiheit,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Fertig,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Mit Pfefferminz bin ich Dein Prinz,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Wieder hier,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Schweigen ist feige,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Weil ich Dich liebe,2000
Rock,Marius Müller-Westernhagen,So weit...,2000,Johnny W.,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Es ist an der Zeit,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Was Du...,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Die Liebe lebt,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Böser Engel,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Rosen,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Lichterloh,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Geneviéve,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Nureyev,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Ein Blatt im Wind,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Wenn Du glaubst,2000
Rock,Marius Müller-Westernhagen,In den Wahnsinn,2002,Ist es das,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Versuch Dich zu erinnern,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Alles ist möglich,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Du entkommst mir nicht,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Schweige still,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Georgie,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Willst du tanzen,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Gejammer,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Mit dem Rücken zur Wand,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Daneben,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Ich wollte nie,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Ignoranz,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,Liebst Du mich,2000
Rock,Marius Müller-Westernhagen,Nahaufnahme,2005,So lange wir noch leben,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Mit Pfefferminz bin ich dein Prinz,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,SeXy,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Taximann,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Mit 18,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Johnny W.,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Ladykiller,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Der Junge auf dem weißen Pferd,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Willenlos,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Weil ich Dich liebe,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Es geht mir gut,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Schweigen ist feige,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Wieder hier,2000
Rock,Marius Müller-Westernhagen,Wunschkonzert,2008,Freiheit,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Schinderhannes,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Mit beiden Füßen auf dem Boden,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Komm schon,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Liebeswahn,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Typisch Du,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Zu lang allein,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Wir haben die Schnauze voll,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Liebe stinkt,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Ein Mann zwischen den Zeilen,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Aus Dir Mutter,2000
Rock,Marius Müller-Westernhagen,Williamsburg,2009,Du bist so fotogen,2000
Rock,Marius Müller-Westernhagen,Alphatier,2014,"Hereinspaziert, hereinspaziert",2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Alphatier,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Clown,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,"Engel, ich weiss",2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Was ich will bist du,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Liebeslied,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Keine Macht,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Halt mich noch einmal,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Wahre Liebe,2010
Rock,Marius Müller-Westernhagen,Alphatier,2014,Hast Du vergessen,2010
Schlager,Andrea Berg,Gefühle,1995,Die Gefühle haben Schweigepflicht,1990
Schlager,Andrea Berg,Gefühle,1995,Mach mir schöne Augen,1990
Schlager,Andrea Berg,Gefühle,1995,Einmal nur mit dir alleine sein,1990
Schlager,Andrea Berg,Gefühle,1995,Wovon träumst du,1990
Schlager,Andrea Berg,Gefühle,1995,Du nennst es Liebe,1990
Schlager,Andrea Berg,Gefühle,1995,Kann ich die Sehnsucht besiegen,1990
Schlager,Andrea Berg,Gefühle,1995,Wer von uns,1990
Schlager,Andrea Berg,Gefühle,1995,Es fängt schon wieder an,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Warum nur träumen,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Wenn du mich berührst,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Träume lügen nicht,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Im Feuer der Nacht,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Du weckst Gefühle,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Halt mich fest,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Dein Blick berührt mich,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Schenk mir die eine Nacht,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Frag nicht,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Nachts wenn alles schläft,1990
Schlager,Andrea Berg,Tränen lügen nicht,1997,Wieviel Träume hab ich geträumt,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Zwischen tausend Gefühlen,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Komm tanz heut nur mit mir,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Jenseits der Zärtlichkeit,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Tief im Herzen Afrikas,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Insel der Nacht,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Nur ein Gefühl,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,"Halt mich, küß mich",1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Schau dich nicht um wenn du gehst,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Diese Nacht soll nie enden,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Kennst du die Sehnsucht,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Es wird nie wieder so sein,1990
Schlager,Andrea Berg,Zwischen tausend Gefühlen,1998,Dann nimmst du mich in deinen Arm,1990
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Ich sterbe nicht nochmal,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Halt mich ganz fest,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Und heute Abend geh ich tanzen,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Hör einfach zu,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Tango Amore,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Du hast mich tausendmal belogen,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Du warst nicht frei für mich,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Und dann seh ich deine Augen,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Barfuß durch die Nacht,2000
Schlager,Andrea Berg,Wo liegt das Paradies,2001,Wenn der Himmel brennt,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Nah am Feuer,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Regenbogen,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Stimme der Nacht,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Die Sterne sind still,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Mich schaffst du nicht,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Auch heute noch,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Rendezvous mit dem Wind,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Ich weiß es noch,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Zauberer wie du,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Ganz egal,2000
Schlager,Andrea Berg,Nah am Feuer,2002,Damals,2000
Schlager,Andrea Berg,Machtlos,2003,Ein Tag mit dir im Paradies,2000
Schlager,Andrea Berg,Machtlos,2003,Bleib,2000
Schlager,Andrea Berg,Machtlos,2003,Bin nicht so stark,2000
Schlager,Andrea Berg,Machtlos,2003,Und ich nahm meine Träume,2000
Schlager,Andrea Berg,Machtlos,2003,Es war nur eine Nacht,2000
Schlager,Andrea Berg,Machtlos,2003,Machtlos,2000
Schlager,Andrea Berg,Machtlos,2003,Dieser Sommer mit dir,2000
Schlager,Andrea Berg,Machtlos,2003,Die Nacht ist so lang,2000
Schlager,Andrea Berg,Machtlos,2003,Sie ist noch da,2000
Schlager,Andrea Berg,Machtlos,2003,Mama,2000
Schlager,Andrea Berg,Machtlos,2003,Ich tanz den Blues allein,2000
Schlager,Andrea Berg,Machtlos,2003,Kleines Wunder,2000
Schlager,Andrea Berg,Machtlos,2003,Ein Schiff wird kommen,2000
Schlager,Andrea Berg,Du bist frei,2004,Und dann fehlt mir der Mut,2000
Schlager,Andrea Berg,Du bist frei,2004,Weil ich dich liebe,2000
Schlager,Andrea Berg,Du bist frei,2004,Schwarzes Labyrinth,2000
Schlager,Andrea Berg,Du bist frei,2004,Kilimandscharo,2000
Schlager,Andrea Berg,Du bist frei,2004,So wie beim ersten Mal,2000
Schlager,Andrea Berg,Du bist frei,2004,Schau mir nochmal ins Gesicht,2000
Schlager,Andrea Berg,Du bist frei,2004,In dieser Nacht,2000
Schlager,Andrea Berg,Du bist frei,2004,Doch träumen will ich nur mit dir allein,2000
Schlager,Andrea Berg,Du bist frei,2004,Vielleicht verstehst du mich,2000
Schlager,Andrea Berg,Du bist frei,2004,Sie ist die Frau,2000
Schlager,Andrea Berg,Du bist frei,2004,Du bist frei,2000
Schlager,Andrea Berg,Du bist frei,2004,Bittersüße Zärtlichkeit,2000
Schlager,Andrea Berg,Splitternackt,2006,Du wolltest mich für eine Nacht,2000
Schlager,Andrea Berg,Splitternackt,2006,Auch wenn ich fühl wie du,2000
Schlager,Andrea Berg,Splitternackt,2006,Alles an mir,2000
Schlager,Andrea Berg,Splitternackt,2006,Splitternackt,2000
Schlager,Andrea Berg,Splitternackt,2006,Warum belügst du mich,2000
Schlager,Andrea Berg,Splitternackt,2006,Doch du sagst nicht wann,2000
Schlager,Andrea Berg,Splitternackt,2006,Ein bisschen Wahnsinn,2000
Schlager,Andrea Berg,Splitternackt,2006,Jedes Feuer stirbt einmal im Regen,2000
Schlager,Andrea Berg,Splitternackt,2006,Geh noch nicht,2000
Schlager,Andrea Berg,Splitternackt,2006,"Nein, das träum ich nicht allein",2000
Schlager,Andrea Berg,Dezember Nacht,2007,Seit tausend Jahren,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Dezember Nacht,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Leise rieselt der Schnee,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Die Kraft der Liebe,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Süßer die Glocken nie klingen,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Die Spuren sind längst geschmolzen,2000
Schlager,Andrea Berg,Dezember Nacht,2007,In dieser Nacht war ein Engel da,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Oh Tannenbaum,2000
Schlager,Andrea Berg,Dezember Nacht,2007,Aba Heidschi Bumbeidschi,2000
Schlager,Andrea Berg,Schwerelos,2010,Du kannst noch nicht mal richtig lügen,2010
Schlager,Andrea Berg,Schwerelos,2010,Ich liebe das Leben,2010
Schlager,Andrea Berg,Schwerelos,2010,Schwerelos,2010
Schlager,Andrea Berg,Schwerelos,2010,Zum Teufel mit der Einsamkeit,2010
Schlager,Andrea Berg,Schwerelos,2010,Ich liebe Dich,2010
Schlager,Andrea Berg,Schwerelos,2010,Sag mir doch,2010
Schlager,Andrea Berg,Schwerelos,2010,Endlich Du,2010
Schlager,Andrea Berg,Schwerelos,2010,Schenk mir einen Stern,2010
Schlager,Andrea Berg,Schwerelos,2010,Nein!,2010
Schlager,Andrea Berg,Schwerelos,2010,Halt mein Herz in der Hand,2010
Schlager,Andrea Berg,Schwerelos,2010,Wer einmal lügt,2010
Schlager,Andrea Berg,Schwerelos,2010,Diese Träne,2010
Schlager,Andrea Berg,Abendteuer,2011,Piraten wie wir,2010
Schlager,Andrea Berg,Abendteuer,2011,Lebenslänglich,2010
Schlager,Andrea Berg,Abendteuer,2011,Flieg mit mir fort,2010
Schlager,Andrea Berg,Abendteuer,2011,Herztattoo,2010
Schlager,Andrea Berg,Abendteuer,2011,Seelenverwandt,2010
Schlager,Andrea Berg,Abendteuer,2011,Ich schieß dich auf den Mond,2010
Schlager,Andrea Berg,Abendteuer,2011,Das kann kein Zufall sein,2010
Schlager,Andrea Berg,Abendteuer,2011,Lieber Gott,2010
Schlager,Andrea Berg,Abendteuer,2011,Dein Engel,2010
Schlager,Andrea Berg,Abendteuer,2011,Über alle sieben Meere,2010
Schlager,Andrea Berg,Abendteuer,2011,Einmal Himmel und zurück,2010
Schlager,Andrea Berg,Abendteuer,2011,Brennendes Herz,2010
Schlager,Andrea Berg,Abendteuer,2011,Du bist gegangen,2010
Schlager,Andrea Berg,Abendteuer,2011,Ist es zu spät,2010
Schlager,Andrea Berg,Atlantis,2013,Atlantis lebt,2010
Schlager,Andrea Berg,Atlantis,2013,Das Gefühl,2010
Schlager,Andrea Berg,Atlantis,2013,Davon geht die Welt nicht unter,2010
Schlager,Andrea Berg,Atlantis,2013,Der letzte Tag im Paradies,2010
Schlager,Andrea Berg,Atlantis,2013,Wir können nicht verlieren,2010
Schlager,Andrea Berg,Atlantis,2013,Liebe ist mehr,2010
Schlager,Andrea Berg,Atlantis,2013,Bin ich von allen guten Geistern verlassen,2010
Schlager,Andrea Berg,Atlantis,2013,Ich will nicht länger davon träumen,2010
Schlager,Andrea Berg,Atlantis,2013,Unser bester Moment,2010
Schlager,Andrea Berg,Atlantis,2013,Wirst du mich lieben,2010
Schlager,Andrea Berg,Atlantis,2013,Lass mich einfach weiter träumen,2010
Schlager,Andrea Berg,Atlantis,2013,Fliegst du immer noch so hoch,2010
Schlager,Andrea Berg,Atlantis,2013,Träumer wie wir,2010
Schlager,Andrea Berg,Atlantis,2013,Auf zu neuen Abenteuern,2010
Schlager,Andrea Berg,Atlantis,2013,Vergessen und verzeihen,2010
Schlager,Andrea Berg,Atlantis,2013,Himmel auf Erden,2010
Schlager,Andrea Berg,Atlantis,2013,Vorübergehend nicht zu erreichen,2010
Schlager,Andrea Berg,Atlantis,2013,Im nächsten Leben,2010
Schlager,Andrea Berg,Atlantis,2013,Hallo,2010
Schlager,Andrea Berg,Atlantis,2013,Du bist da,2010
Schlager,Andrea Berg,Atlantis,2013,Weil du ein Zauberer bist,2010
Schlager,Andrea Berg,Atlantis,2013,Morgen werd ich gehn,2010
Schlager,Andrea Berg,Atlantis,2013,Dein Licht am Horizont,2010
Schlager,Andrea Berg,Atlantis,2013,Nicht irgendwann,2010
Schlager,Andrea Berg,Atlantis,2013,Ich geh mit dir,2010
Schlager,Andreas Gabalier,Da komm ich her,2009,So liab hob i di,2000
Schlager,Christian Anders,Es fährt ein Zug nach Nirgendwo,1972,Es fährt ein Zug nach Nirgendwo,1970
Schlager,Christian Anders,Es fährt ein Zug nach Nirgendwo,1972,6 Uhr früh in den Straßen,1970
Schlager,Christian Anders,Es fährt ein Zug nach Nirgendwo,1972,Deine Stimme in der Brandung,1970
Schlager,Christian Anders,Einsamkeit hat viele Namen,1974,Einsamkeit hat viele Namen,1970
Schlager,Christian Anders,Einsamkeit hat viele Namen,1974,Warum ist die Welt ohne Liebe,1970
Schlager,Christian Anders,Einsamkeit hat viele Namen,1974,Das Schiff der großen Illusionen,1970
Schlager,Christian Anders,Der letzte Tanz,1975,Der letzte Tanz,1970
Schlager,Christian Anders,Der letzte Tanz,1975,Wenn die Liebe dich vergißt,1970
Schlager,Christian Anders,Nur mit dir will ich leben,1976,Nur mit dir will ich leben,1970
Schlager,Christian Anders,Nur mit dir will ich leben,1976,Der Brief,1970
Schlager,Christian Anders,"Love, das ist die Antwort",1979,"Love, das ist die Antwort",1970
Schlager,Christian Anders,"Love, das ist die Antwort",1979,"Donnerstag, 13. Mai",1970
Schlager,Costa Cordalis,Wo mein Träume sind ,1973,S.O.S.,1970
Schlager,Costa Cordalis,Wo mein Träume sind ,1973,Carolina komm,1970
Schlager,Costa Cordalis,Sommerträume,1975,Carolina komm,1970
Schlager,Costa Cordalis,Sommerträume,1975,"Steig in das Boot heute Nacht, Anna Lena",1970
Schlager,Costa Cordalis,Sommerträume,1975,Shangri - La,1970
Schlager,Costa Cordalis,Sommerträume,1975,Es stieg ein Engel vom Olymp,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Du,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Anita,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Nimm Das Nächste Schiff Nach Rhodos,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Don Pedro,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Carolina komm,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,Die Blumen der Nacht,1970
Schlager,Costa Cordalis,Die Großen Erfolge,1978,S.O.S.,1970
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Mendocino,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Tür an Tür mit Alice,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Griechischer Wein,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Fiesta Mexicana,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Michaela,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Eine neue Liebe ist wie ein neues Leben,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Anita,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Tanze Samba mit mir,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Ti amo,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Tränen lügen nicht,1990
Schlager,Dieter Thomas Kuhn,Mein Leben für die Musik,1995,Fremde oder Freunde,1990
Schlager,Guildo Horn,Sternstunde der Zärtlichkeit,1995,Skateboardrebell,1990
Schlager,Guildo Horn,Danke!,1997,Danke!,1990
Schlager,Heino,Heino,1996,Hey Capello,1990
Schlager,Heino,Heino,1996,13 Mann und ein Kapitän,1990
Schlager,Heino,... Und Sehnsucht uns begleitet,1968,Ein Heller und ein Batzen,1960
Schlager,Heino,Seine großen Erfolge ,1970,13 Mann und ein Kapitän,1970
Schlager,Heino,Die Stimme der Heimat,1986,Blau blüht der Enzian,1980
Schlager,Heino,Die Stimme der Heimat,1986,"Caramba, Caracho, Ein Whisky",1980
Schlager,Helene Fischer,Von hier bis unendlich,2006,Von hier bis unendlich,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Du triffst mitten ins Herz,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Und morgen früh küss ich dich wach,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Einfach reden oder so,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Feuer am Horizont,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Am Ende sind wir stark genug,2000
Schlager,Helene Fischer,Von hier bis unendlich,2006,Solang dein Herz noch für mich schlägt,2000
